user_id,timestamp,channel,campaign,touchpoint_id,conversion,revenue
user_0049,2025-5-14 15,display ad ,Retention Push,tp_444692,0,0.0
user_0460,2025-10-10 14:00:00,Influencer,Spring Promo,tp_369137,0,0.0
user_0404,2025-05-04 01:00:00,Display Ad,Loyalty Rewards,tp_257906,0,0.0
user_0050,2025-09-24 09:00:00,Referral,Brand Awareness,tp_853422,0,0.0
user_0255,2025-10-20 17:00:00,Organic,Spring Promo,tp_510243,0,0.0
user_0016,2025-09-06 03:00:00,Organic,Holiday Blast,tp_557230,0,0.0
user_0128,2025-06-16 03:00:00,display ad ,Brand Awareness,tp_644814,0,0.0
user_0447,2025-5-10 6,Influencer, Brand Awareness ,tp_106455,0,0.0
user_0372,2025-06-16 21:00:00,Direct, Brand Awareness ,tp_553514,0,0.0
user_0464,2025-05-17 18:00:00,email,Loyalty Rewards,tp_877211,0,0.0
user_0355,2025-06-02 11:00:00,Video,Spring Promo,tp_779519,0,0.0
user_0271,2025-10-06 20:00:00,email,Brand Awareness,tp_376091,0,0.0
user_0242,2025-10-24 17:00:00,Paid Search,Holiday Blast,tp_937677,0,0.0
user_0100,2025-05-24 04:00:00,Paid Search,Brand Awareness,tp_727984,1,75.43
user_0112,2025-10-15 17:00:00,Paid Search,Loyalty Rewards,tp_240538,0,0.0
user_0438,2025-09-17 04:00:00,display ad ,Brand Awareness,tp_895532,0,0.0
user_0157,2025-07-09 23:00:00,Video, Brand Awareness ,tp_286139,0,0.0
user_0170,2025-06-13 12:00:00,Display Ad, Brand Awareness ,tp_696309,0,0.0
user_0403,2025-07-20 14:00:00,Organic,Spring Promo,tp_917686,0,0.0
user_0219,2025-05-18 12:00:00,email,Loyalty Rewards,tp_280089,0,0.0
user_0210,2025-05-23 14:00:00,SOCIAL media,Loyalty Rewards,tp_537576,0,0.0
user_0256,2025-06-17 07:00:00,Organic,Brand Awareness,tp_832873,0,0.0
user_0000,2025-5-2 18,display ad , Brand Awareness ,tp_229344,0,0.0
user_0420,2025-08-19 10:00:00,Social Media,Brand Awareness,tp_183811,0,0.0
user_0083,2025-09-21 11:00:00,Video,Retention Push,tp_701572,0,0.0
user_0454,2025-08-27 00:00:00,Email,Holiday Blast,tp_924546,0,0.0
user_0354,2025-10-05 00:00:00,Direct,Spring Promo,tp_220723,0,0.0
user_0129,2025-7-28 13,Referral,Retention Push,tp_481992,0,0.0
user_0039,2025-06-07 15:00:00,Organic,Loyalty Rewards,tp_536855,0,0.0
user_0067,2025-6-7 8,Display Ad,Holiday Blast,tp_670400,1,157.57
user_0378,2025-06-28 03:00:00,email,Brand Awareness,tp_571028,0,0.0
user_0062,2025-07-18 17:00:00,display ad ,Spring Promo,tp_779136,0,0.0
user_0339,2025-07-17 09:00:00,Direct,Spring Promo,tp_318864,1,21.93
user_0147,2025-07-12 15:00:00,Display Ad,Brand Awareness,tp_989180,1,526.28
user_0206,2025-07-27 10:00:00,Referral,Spring Promo,tp_400778,0,0.0
user_0264,2025-09-30 10:00:00,email,Holiday Blast,tp_827520,1,84.29
user_0340,2025-07-24 22:00:00,SOCIAL media,Brand Awareness,tp_431667,0,0.0
user_0055,2025-10-15 10:00:00,Email,Retention Push,tp_493235,0,0.0
user_0259,2025-07-30 00:00:00,Organic,Retention Push,tp_676167,0,0.0
user_0470,2025-08-15 23:00:00,Direct, Brand Awareness ,tp_526201,0,0.0
user_0387,2025-10-04 11:00:00,Video, Brand Awareness ,tp_521372,0,0.0
user_0165,2025-06-24 14:00:00,email,Brand Awareness,tp_569879,1,21.09
user_0480,2025-06-13 08:00:00,Video,Holiday Blast,tp_420031,0,0.0
user_0275,2025-05-13 14:00:00,Paid Search,Brand Awareness,tp_647187,0,0.0
user_0085,2025-09-16 19:00:00,display ad ,Holiday Blast,tp_724061,1,322.23
user_0006,2025-10-03 06:00:00,Influencer,Holiday Blast,tp_235803,0,0.0
user_0340,2025-05-11 02:00:00,Direct,Spring Promo,tp_927701,1,141.6
user_0484,2025-06-25 07:00:00,Direct,Holiday Blast,tp_273010,0,0.0
user_0077,2025-10-11 11:00:00,Affiliate,Holiday Blast,tp_508840,0,0.0
user_0162,2025-05-27 06:00:00,SOCIAL media,Brand Awareness,tp_445277,0,0.0
user_0191,2025-07-10 21:00:00,display ad ,Retention Push,tp_678475,0,0.0
user_0129,2025-09-30 01:00:00,email, Brand Awareness ,tp_651750,0,0.0
user_0260,2025-10-21 07:00:00,Organic,Loyalty Rewards,tp_131806,0,0.0
user_0014,2025-05-15 02:00:00,Video,Loyalty Rewards,tp_745091,0,0.0
user_0202,2025-09-08 19:00:00,SOCIAL media,Loyalty Rewards,tp_150705,0,0.0
user_0476,2025-07-04 21:00:00,SOCIAL media,Spring Promo,tp_198908,0,0.0
user_0314,2025-05-08 18:00:00,Display Ad,Holiday Blast,tp_210168,0,0.0
user_0305,2025-07-02 06:00:00,Email,Brand Awareness,tp_147594,0,0.0
user_0273,2025-05-07 17:00:00,Organic,Holiday Blast,tp_204604,0,0.0
user_0047,2025-07-09 01:00:00,Organic, Brand Awareness ,tp_981251,0,0.0
user_0438,2025-10-27 16:00:00,Social Media,Spring Promo,tp_909913,1,25.96
user_0378,2025-08-30 23:00:00,Display Ad,Retention Push,tp_886765,0,0.0
user_0468,2025-10-25 11:00:00,Organic,Loyalty Rewards,tp_869674,0,0.0
user_0267,2025-05-21 19:00:00,Direct,Spring Promo,tp_748511,0,0.0
user_0010,2025-08-11 21:00:00,Direct,Retention Push,tp_557320,0,0.0
user_0102,2025-05-25 15:00:00,display ad ,Brand Awareness,tp_386677,0,0.0
user_0262,2025-6-27 1,Affiliate,Retention Push,tp_378311,0,0.0
user_0192,2025-06-07 18:00:00,Video, Brand Awareness ,tp_568254,0,0.0
user_0074,2025-07-13 05:00:00,Email,Spring Promo,tp_611092,0,0.0
user_0158,2025-07-04 00:00:00,Display Ad,Retention Push,tp_771309,0,0.0
user_0057,2025-07-01 02:00:00,email, Brand Awareness ,tp_893077,0,0.0
user_0333,2025-09-27 17:00:00,Referral,Spring Promo,tp_469649,0,0.0
user_0021,2025-06-15 04:00:00,email,Spring Promo,tp_806198,0,0.0
user_0134,2025-07-08 17:00:00,Organic,Spring Promo,tp_464346,0,0.0
user_0371,2025-06-30 01:00:00,Social Media, Brand Awareness ,tp_661689,0,0.0
user_0367,2025-05-17 09:00:00,display ad ,Retention Push,tp_800101,1,-45.95
user_0379,2025-08-08 22:00:00,Direct,Holiday Blast,tp_433588,0,0.0
user_0396,2025-9-27 2,Video, Brand Awareness ,tp_326573,0,0.0
user_0357,2025-05-03 11:00:00,Referral,Loyalty Rewards,tp_438883,0,0.0
user_0240,2025-08-05 00:00:00,email, Brand Awareness ,tp_667467,0,0.0
user_0456,2025-08-21 15:00:00,Direct,Holiday Blast,tp_414410,0,0.0
user_0069,2025-05-31 22:00:00,SOCIAL media,Brand Awareness,tp_831642,1,86.07
user_0447,2025-10-10 03:00:00,Display Ad,Spring Promo,tp_242260,0,0.0
user_0020,2025-07-27 03:00:00,Email,Retention Push,tp_852182,0,0.0
user_0317,2025-10-8 14,email,Holiday Blast,tp_838062,0,0.0
user_0137,2025-07-04 20:00:00,Paid Search,Loyalty Rewards,tp_983481,0,0.0
user_0400,2025-06-04 12:00:00,Display Ad,Holiday Blast,tp_302317,0,0.0
user_0052,2025-07-25 04:00:00,email, Brand Awareness ,tp_712711,0,0.0
user_0394,2025-08-16 23:00:00,Organic,Brand Awareness,tp_853007,0,0.0
user_0285,2025-08-23 08:00:00,Direct,Brand Awareness,tp_231591,0,0.0
user_0415,2025-07-11 17:00:00,Referral,Loyalty Rewards,tp_487831,0,0.0
user_0025,2025-08-28 00:00:00,Paid Search,Spring Promo,tp_392127,0,0.0
user_0252,2025-06-04 03:00:00,SOCIAL media,Retention Push,tp_905826,0,0.0
user_0211,2025-07-05 22:00:00,Affiliate,Holiday Blast,tp_131058,0,0.0
user_0298,2025-10-16 18:00:00,email, Brand Awareness ,tp_893766,0,0.0
user_0139,2025-10-02 11:00:00,Referral,Retention Push,tp_877904,0,0.0
user_0476,2025-07-27 19:00:00,SOCIAL media, Brand Awareness ,tp_165783,0,0.0
user_0375,2025-07-02 07:00:00,Affiliate,Loyalty Rewards,tp_489874,0,0.0
,2025-08-13 06:00:00,Direct, Brand Awareness ,tp_331103,0,0.0
user_0300,2025-08-22 09:00:00,Referral,Loyalty Rewards,tp_728279,1,87.14
user_0482,2025-08-26 15:00:00,Paid Search,Brand Awareness,tp_179350,0,0.0
user_0288,2025-05-28 02:00:00,Video,Brand Awareness,tp_383368,0,0.0
user_0413,2025-07-16 12:00:00,Email,Retention Push,tp_453772,0,0.0
user_0192,2025-05-08 19:00:00,Paid Search,Brand Awareness,tp_658494,0,0.0
user_0034,2025-09-20 00:00:00,Direct,Retention Push,tp_630145,0,0.0
user_0207,2025-06-07 14:00:00,Direct,Loyalty Rewards,tp_988904,0,0.0
user_0259,2025-06-12 05:00:00,Affiliate,Retention Push,tp_974875,0,0.0
user_0350,2025-05-03 09:00:00,Display Ad, Brand Awareness ,tp_503400,1,223.08
user_0244,2025-08-02 00:00:00,Email,Retention Push,tp_628961,0,0.0
user_0041,2025-05-09 23:00:00,Social Media,Holiday Blast,tp_893607,0,0.0
user_0475,2025-07-31 03:00:00,Direct,Holiday Blast,tp_685832,0,0.0
user_0078,2025-08-06 09:00:00,Affiliate,Spring Promo,tp_121043,0,0.0
user_0326,2025-10-04 10:00:00,Referral,Brand Awareness,tp_958102,0,0.0
user_0441,2025-07-06 18:00:00,Video,Spring Promo,tp_445187,0,0.0
user_0138,2025-7-30 13,SOCIAL media,Holiday Blast,tp_115543,0,0.0
user_0295,2025-05-19 23:00:00,Direct,Spring Promo,tp_486521,0,0.0
user_0299,2025-08-18 18:00:00,Paid Search,Loyalty Rewards,tp_252730,0,0.0
user_0404,2025-07-05 16:00:00,Influencer,Spring Promo,tp_543879,0,0.0
user_0467,2025-10-21 03:00:00,email, Brand Awareness ,tp_111844,0,0.0
user_0266,2025-10-3 8,Email,Loyalty Rewards,tp_660136,0,0.0
user_0001,2025-07-31 15:00:00,Video,Spring Promo,tp_515898,1,70.71
user_0012,2025-7-21 2,SOCIAL media,Brand Awareness,tp_249928,0,0.0
user_0402,2025-07-22 08:00:00,SOCIAL media,Holiday Blast,tp_538067,0,0.0
user_0418,2025-08-22 09:00:00,Influencer,Loyalty Rewards,tp_493647,0,0.0
user_0498,2025-10-21 04:00:00,Social Media, Brand Awareness ,tp_154108,0,0.0
user_0164,2025-05-14 04:00:00,Influencer,Loyalty Rewards,tp_836807,0,0.0
user_0293,2025-08-06 03:00:00,Affiliate,Spring Promo,tp_591197,0,0.0
user_0405,2025-6-19 23,email,Brand Awareness,tp_249098,0,0.0
user_0057,2025-10-12 13:00:00,Direct,Loyalty Rewards,tp_350977,0,0.0
user_0420,2025-05-30 12:00:00,SOCIAL media,Brand Awareness,tp_914365,0,0.0
user_0202,2025-06-12 07:00:00,Paid Search,Brand Awareness,tp_828141,0,0.0
user_0470,2025-06-13 01:00:00,display ad , Brand Awareness ,tp_796532,0,0.0
user_0467,2025-10-16 06:00:00,Influencer,Holiday Blast,tp_831836,0,0.0
user_0079,2025-08-19 12:00:00,Video,Brand Awareness,tp_621323,0,0.0
user_0370,2025-07-25 16:00:00,SOCIAL media,Loyalty Rewards,tp_401360,0,0.0
user_0249,2025-08-19 01:00:00,email,Spring Promo,tp_115466,0,0.0
user_0292,2025-05-26 02:00:00,Paid Search,Holiday Blast,tp_217348,0,0.0
user_0350,2025-07-29 22:00:00,Direct, Brand Awareness ,tp_646358,0,0.0
user_0491,2025-08-18 00:00:00,Organic,Retention Push,tp_544534,0,0.0
user_0171,2025-07-26 09:00:00,Referral,Holiday Blast,tp_117203,0,0.0
user_0368,2025-07-16 15:00:00,email,Spring Promo,tp_617522,1,25.63
user_0423,2025-08-15 21:00:00,Social Media,Brand Awareness,tp_361213,0,0.0
user_0162,2025-05-28 03:00:00,Referral,Loyalty Rewards,tp_212718,0,0.0
user_0328,2025-09-21 09:00:00,Video,Holiday Blast,tp_530414,0,0.0
user_0127,2025-07-09 23:00:00,Paid Search,Spring Promo,tp_317470,0,0.0
user_0471,2025-06-10 10:00:00,Display Ad,Spring Promo,tp_647699,0,0.0
user_0017,2025-07-06 22:00:00,Affiliate,Retention Push,tp_552686,1,25.4
user_0227,2025-10-16 18:00:00,Direct,Holiday Blast,tp_274459,0,0.0
user_0497,2025-10-19 01:00:00,email,Retention Push,tp_682336,0,0.0
user_0330,2025-09-27 22:00:00,Direct,Loyalty Rewards,tp_135281,0,0.0
user_0002,2025-9-24 21,Organic,Retention Push,tp_747385,0,0.0
user_0306,2025-05-23 09:00:00,Affiliate,Loyalty Rewards,tp_735897,0,0.0
user_0141,2025-08-06 22:00:00,Social Media,Spring Promo,tp_836044,0,0.0
user_0478,2025-07-12 15:00:00,Affiliate,Loyalty Rewards,tp_146200,0,0.0
user_0173,2025-08-05 17:00:00,Influencer,Brand Awareness,tp_810334,0,0.0
user_0074,2025-05-23 13:00:00,Organic, Brand Awareness ,tp_357145,0,0.0
user_0145,2025-07-09 19:00:00,Organic,Loyalty Rewards,tp_628067,0,0.0
user_0369,2025-06-27 02:00:00,SOCIAL media,Spring Promo,tp_390950,0,0.0
user_0380,2025-06-17 20:00:00,Paid Search,Loyalty Rewards,tp_466751,0,0.0
user_0131,2025-06-25 20:00:00,Display Ad,Spring Promo,tp_900366,1,140.34
user_0199,2025-08-05 15:00:00,SOCIAL media,Brand Awareness,tp_828963,0,0.0
user_0468,2025-08-27 15:00:00,Affiliate,Retention Push,tp_808508,0,0.0
user_0373,2025-10-04 00:00:00,SOCIAL media,Spring Promo,tp_208704,0,0.0
user_0036,2025-07-03 05:00:00,Affiliate,Retention Push,tp_716037,0,0.0
user_0170,2025-08-04 09:00:00,display ad ,Retention Push,tp_319766,0,0.0
user_0363,2025-06-27 16:00:00,Affiliate,Brand Awareness,tp_704599,0,0.0
user_0257,2025-05-05 09:00:00,Paid Search,Brand Awareness,tp_312599,0,0.0
user_0238,2025-07-10 12:00:00,Display Ad,Holiday Blast,tp_307825,0,0.0
user_0181,2025-06-10 18:00:00,Display Ad,Retention Push,tp_528003,0,0.0
user_0306,2025-10-11 23:00:00,Email,Loyalty Rewards,tp_536378,1,4.33
user_0222,2025-06-01 12:00:00,email,Holiday Blast,tp_709752,0,0.0
user_0408,2025-07-24 13:00:00,Affiliate, Brand Awareness ,tp_230971,0,0.0
user_0317,2025-09-01 08:00:00,Email,Loyalty Rewards,tp_451955,0,0.0
user_0183,2025-06-26 16:00:00,Influencer,Spring Promo,tp_226705,0,0.0
user_0155,2025-05-30 01:00:00,display ad ,Brand Awareness,tp_369445,0,0.0
user_0381,2025-05-16 16:00:00,Social Media,Loyalty Rewards,tp_935821,0,0.0
user_0181,2025-05-30 01:00:00,Social Media, Brand Awareness ,tp_938524,0,0.0
user_0062,2025-07-07 17:00:00,Influencer, Brand Awareness ,tp_503138,0,0.0
user_0009,2025-07-20 11:00:00,Video,Retention Push,tp_916964,0,0.0
user_0347,2025-07-08 05:00:00,Direct,Retention Push,tp_983580,1,175.74
user_0313,2025-05-14 15:00:00,SOCIAL media,Retention Push,tp_831779,0,0.0
user_0075,2025-06-09 20:00:00,Social Media,Brand Awareness,tp_616920,0,0.0
user_0362,2025-05-18 10:00:00,Referral, Brand Awareness ,tp_437732,0,0.0
user_0059,2025-07-21 17:00:00,Referral,Spring Promo,tp_430889,1,118.61
user_0016,2025-08-18 01:00:00,Referral,Spring Promo,tp_655191,0,0.0
user_0196,2025-10-05 19:00:00,Display Ad,Retention Push,tp_196356,0,0.0
user_0385,2025-10-22 15:00:00,Direct,Retention Push,tp_694067,0,0.0
user_0299,2025-05-01 11:00:00,Display Ad,Spring Promo,tp_495821,0,0.0
user_0472,2025-08-02 02:00:00,Paid Search,Holiday Blast,tp_393936,0,0.0
user_0220,2025-07-16 01:00:00,display ad ,Retention Push,tp_697352,0,0.0
user_0485,2025-08-08 03:00:00,Referral,Spring Promo,tp_904563,0,0.0
user_0276,2025-06-14 23:00:00,Social Media,Loyalty Rewards,tp_162328,1,194.17
user_0023,2025-10-25 10:00:00,Organic,Brand Awareness,tp_432158,0,0.0
user_0359,2025-08-06 03:00:00,Social Media, Brand Awareness ,tp_106377,0,0.0
user_0174,2025-08-12 08:00:00,email,Spring Promo,tp_169142,0,0.0
user_0440,2025-05-08 12:00:00,SOCIAL media,Spring Promo,tp_937129,1,-685.69
user_0110,2025-08-11 23:00:00,Direct,Spring Promo,tp_988973,0,0.0
user_0065,2025-08-21 10:00:00,SOCIAL media,Loyalty Rewards,tp_617974,0,0.0
user_0062,2025-10-20 06:00:00,Video,Loyalty Rewards,tp_774392,0,0.0
user_0314,2025-06-15 03:00:00,Referral,Spring Promo,tp_880888,0,0.0
user_0449,2025-09-10 00:00:00,Paid Search,Retention Push,tp_183382,0,0.0
user_0228,2025-10-11 14:00:00,Affiliate,Loyalty Rewards,tp_377798,0,0.0
user_0294,2025-07-04 08:00:00,Influencer,Spring Promo,tp_234487,0,0.0
user_0455,2025-06-26 15:00:00,Organic, Brand Awareness ,tp_106967,0,0.0
user_0390,2025-07-20 06:00:00,Paid Search,Loyalty Rewards,tp_328991,0,0.0
user_0341,2025-10-25 07:00:00,Direct,Holiday Blast,tp_850163,1,57.57
user_0003,2025-06-20 13:00:00,Email,Loyalty Rewards,tp_288511,0,0.0
user_0475,2025-10-26 14,Paid Search,Loyalty Rewards,tp_215162,0,0.0
user_0108,2025-05-01 19:00:00,display ad , Brand Awareness ,tp_687368,0,0.0
user_0258,2025-08-09 01:00:00,Social Media, Brand Awareness ,tp_503493,0,0.0
user_0395,2025-06-17 17:00:00,display ad ,Holiday Blast,tp_805272,1,5.31
user_0275,2025-08-27 17:00:00,Referral,Holiday Blast,tp_415521,0,0.0
user_0440,2025-05-27 11:00:00,Direct,Loyalty Rewards,tp_970735,0,0.0
user_0231,2025-09-01 16:00:00,Social Media,Retention Push,tp_380679,0,0.0
user_0292,2025-08-31 07:00:00,Display Ad,Spring Promo,tp_174186,0,0.0
user_0375,2025-06-19 17:00:00,Social Media,Holiday Blast,tp_704454,0,0.0
user_0143,2025-10-26 01:00:00,Display Ad, Brand Awareness ,tp_510200,0,0.0
user_0418,2025-10-27 01:00:00,Display Ad,Spring Promo,tp_139589,0,0.0
user_0259,2025-09-21 05:00:00,display ad ,Spring Promo,tp_909866,0,0.0
user_0184,2025-08-21 19:00:00,Organic,Spring Promo,tp_742930,0,0.0
user_0487,2025-07-29 10:00:00,Display Ad,Retention Push,tp_965813,0,0.0
user_0368,2025-10-19 16:00:00,Affiliate,Retention Push,tp_759637,0,0.0
user_0169,2025-05-05 22:00:00,Video,Spring Promo,tp_932028,0,0.0
user_0243,2025-09-28 04:00:00,Email, Brand Awareness ,tp_236210,0,0.0
user_0254,2025-06-15 02:00:00,Paid Search,Loyalty Rewards,tp_920199,0,0.0
user_0110,2025-9-4 0,email,Spring Promo,tp_329096,0,0.0
user_0422,2025-07-29 07:00:00,Video,Brand Awareness,tp_316031,0,0.0
user_0482,2025-05-30 17:00:00,Direct,Retention Push,tp_642432,0,0.0
user_0216,2025-07-14 09:00:00,Paid Search,Holiday Blast,tp_475136,0,0.0
user_0376,2025-5-18 6,Email, Brand Awareness ,tp_114924,0,0.0
user_0321,2025-10-13 23:00:00,Referral,Brand Awareness,tp_225199,0,0.0
user_0074,2025-10-04 06:00:00,Affiliate,Holiday Blast,tp_396566,0,0.0
user_0130,2025-07-26 02:00:00,Organic,Holiday Blast,tp_945370,0,0.0
user_0363,2025-08-16 15:00:00,SOCIAL media,Brand Awareness,tp_453309,0,0.0
user_0023,2025-10-10 02:00:00,Email,Loyalty Rewards,tp_998802,0,0.0
user_0056,2025-07-30 11:00:00,SOCIAL media,Spring Promo,tp_145671,0,0.0
user_0497,2025-10-02 20:00:00,Direct,Holiday Blast,tp_500659,0,0.0
user_0376,2025-05-05 22:00:00,Affiliate, Brand Awareness ,tp_795057,0,0.0
user_0471,2025-08-11 01:00:00,display ad ,Spring Promo,tp_834684,0,0.0
user_0120,2025-09-11 13:00:00,Influencer,Loyalty Rewards,tp_489785,0,0.0
user_0479,2025-06-22 18:00:00,email,Loyalty Rewards,tp_810319,0,0.0
user_0406,2025-07-26 00:00:00,Social Media, Brand Awareness ,tp_437844,0,0.0
user_0202,2025-06-17 03:00:00,Affiliate,Spring Promo,tp_557094,0,0.0
user_0353,2025-06-12 00:00:00,email, Brand Awareness ,tp_478422,0,0.0
user_0341,2025-09-05 06:00:00,email,Spring Promo,tp_716691,0,0.0
user_0306,2025-06-04 16:00:00,Social Media, Brand Awareness ,tp_236252,0,0.0
user_0385,2025-06-04 13:00:00,Affiliate,Retention Push,tp_282961,0,0.0
user_0428,2025-08-01 05:00:00,Affiliate,Holiday Blast,tp_544255,0,0.0
user_0035,2025-07-27 02:00:00,email,Brand Awareness,tp_814977,0,0.0
user_0106,2025-10-21 05:00:00,Display Ad,Retention Push,tp_706849,0,0.0
user_0320,2025-05-02 23:00:00,Influencer,Holiday Blast,tp_641843,1,102.65
user_0110,2025-07-04 11:00:00,Video,Retention Push,tp_622711,0,0.0
user_0204,2025-06-25 00:00:00,Organic, Brand Awareness ,tp_785349,0,0.0
user_0480,2025-05-22 09:00:00,Direct,Brand Awareness,tp_436072,0,0.0
user_0001,2025-05-13 02:00:00,Video, Brand Awareness ,tp_918395,0,0.0
user_0137,2025-05-13 12:00:00,Organic,Holiday Blast,tp_989135,0,0.0
user_0459,2025-07-07 06:00:00,email,Retention Push,tp_122728,0,0.0
user_0095,2025-05-20 16:00:00,display ad ,Holiday Blast,tp_349462,0,0.0
user_0045,2025-06-15 13:00:00,Social Media, Brand Awareness ,tp_523979,0,0.0
user_0289,2025-05-02 13:00:00,Organic,Spring Promo,tp_278010,0,0.0
user_0473,2025-08-03 10:00:00,Referral,Brand Awareness,tp_794896,1,6.99
user_0266,2025-06-13 10:00:00,Video,Holiday Blast,tp_643335,0,0.0
user_0155,2025-07-28 08:00:00,Direct, Brand Awareness ,tp_660682,0,0.0
user_0211,2025-9-23 7,Affiliate, Brand Awareness ,tp_945656,1,12.03
user_0482,2025-06-19 17:00:00,Direct,Spring Promo,tp_550396,0,0.0
user_0449,2025-5-18 6,Influencer,Retention Push,tp_326414,0,0.0
user_0290,2025-07-19 00:00:00,Organic,Loyalty Rewards,tp_938187,0,0.0
user_0372,2025-08-12 19:00:00,display ad ,Brand Awareness,tp_256708,0,0.0
user_0259,2025-07-01 13:00:00,Affiliate,Spring Promo,tp_519730,0,0.0
user_0017,2025-09-05 15:00:00,Affiliate,Holiday Blast,tp_495350,0,0.0
user_0360,2025-05-05 23:00:00,display ad ,Holiday Blast,tp_697354,0,0.0
user_0105,2025-09-03 01:00:00,email,Retention Push,tp_326953,0,0.0
user_0238,2025-06-06 02:00:00,Video, Brand Awareness ,tp_668613,0,0.0
user_0179,2025-08-01 19:00:00,email,Spring Promo,tp_436276,0,0.0
user_0149,2025-08-24 17:00:00,display ad ,Retention Push,tp_362624,0,0.0
user_0251,2025-05-21 08:00:00,Direct,Brand Awareness,tp_470435,0,0.0
user_0487,2025-08-24 15:00:00,Referral,Spring Promo,tp_404661,1,92.54
user_0254,2025-05-14 22:00:00,Influencer,Retention Push,tp_283049,0,0.0
user_0008,2025-08-08 22:00:00,Social Media,Brand Awareness,tp_561079,0,0.0
user_0387,2025-08-30 06:00:00,Paid Search,Retention Push,tp_515655,1,35.28
user_0182,2025-6-16 5,Display Ad,Loyalty Rewards,tp_801313,0,0.0
user_0046,2025-09-10 18:00:00,Affiliate,Loyalty Rewards,tp_776334,0,0.0
user_0360,2025-10-10 20:00:00,display ad ,Spring Promo,tp_494820,0,0.0
user_0356,2025-05-19 04:00:00,Referral,Retention Push,tp_173380,0,0.0
user_0466,2025-06-13 00:00:00,Display Ad,Brand Awareness,tp_837887,0,0.0
user_0368,2025-05-16 00:00:00,Video,Loyalty Rewards,tp_560894,0,0.0
user_0109,2025-08-04 12:00:00,email,Loyalty Rewards,tp_641819,1,28.89
user_0359,2025-06-28 18:00:00,Display Ad, Brand Awareness ,tp_643941,0,0.0
user_0231,2025-07-13 14:00:00,Video,Brand Awareness,tp_637825,0,0.0
user_0449,2025-07-21 05:00:00,Organic, Brand Awareness ,tp_644155,0,0.0
user_0437,2025-09-10 20:00:00,Referral,Retention Push,tp_955145,0,0.0
user_0453,2025-07-21 08:00:00,Organic,Loyalty Rewards,tp_480364,0,0.0
user_0135,2025-10-07 22:00:00,Social Media,Retention Push,tp_988971,0,0.0
user_0034,2025-07-05 21:00:00,Paid Search,Holiday Blast,tp_672833,0,0.0
user_0298,2025-06-04 12:00:00,Organic,Retention Push,tp_144113,1,11.19
user_0046,2025-06-08 23:00:00,Influencer, Brand Awareness ,tp_658484,0,0.0
user_0229,2025-10-03 02:00:00,Video,Loyalty Rewards,tp_231395,1,133.38
user_0475,2025-08-21 03:00:00,Organic,Spring Promo,tp_149000,0,0.0
user_0236,2025-05-03 01:00:00,Influencer,Retention Push,tp_812805,0,0.0
user_0046,2025-05-07 10:00:00,Email,Holiday Blast,tp_940409,0,0.0
user_0020,2025-07-09 01:00:00,Video,Loyalty Rewards,tp_814342,0,0.0
user_0018,2025-07-22 15:00:00,Influencer,Retention Push,tp_650665,0,0.0
user_0220,2025-07-09 02:00:00,Direct,Brand Awareness,tp_572818,0,0.0
user_0380,2025-09-08 00:00:00,Direct,Retention Push,tp_909609,0,0.0
user_0494,2025-06-15 17:00:00,email,Holiday Blast,tp_543939,0,0.0
user_0091,2025-10-01 17:00:00,SOCIAL media,Retention Push,tp_963962,0,0.0
user_0081,2025-07-08 02:00:00,Direct,Loyalty Rewards,tp_279296,0,0.0
user_0396,2025-06-25 00:00:00,Email,Holiday Blast,tp_718098,1,50.92
user_0317,2025-08-27 19:00:00,Affiliate,Holiday Blast,tp_230688,0,0.0
user_0029,2025-5-17 2,SOCIAL media,Retention Push,tp_224386,0,0.0
user_0091,2025-09-25 23:00:00,Affiliate,Loyalty Rewards,tp_972253,0,0.0
user_0193,2025-10-23 21:00:00,Display Ad, Brand Awareness ,tp_924276,1,10.75
user_0217,2025-08-09 18:00:00,Affiliate,Brand Awareness,tp_549465,0,0.0
user_0040,2025-08-17 16:00:00,email,Retention Push,tp_349009,0,0.0
user_0103,2025-09-04 08:00:00,Organic,Retention Push,tp_914168,0,0.0
user_0478,2025-09-24 21:00:00,Direct,Spring Promo,tp_379220,0,0.0
user_0114,2025-10-04 02:00:00,Affiliate, Brand Awareness ,tp_941734,0,0.0
user_0051,2025-10-13 22:00:00,Influencer,Brand Awareness,tp_275960,0,0.0
user_0312,2025-09-27 06:00:00,Organic,Brand Awareness,tp_287909,0,0.0
user_0365,2025-07-24 12:00:00,Social Media, Brand Awareness ,tp_382582,0,0.0
user_0393,2025-10-05 22:00:00,Social Media,Holiday Blast,tp_214380,0,0.0
user_0450,2025-07-23 20:00:00,Display Ad,Holiday Blast,tp_318891,0,0.0
user_0114,2025-08-07 21:00:00,Affiliate,Holiday Blast,tp_912724,0,0.0
user_0273,2025-06-21 16:00:00,email,Spring Promo,tp_458511,0,0.0
user_0031,2025-06-15 08:00:00,Referral,Spring Promo,tp_920395,0,0.0
user_0422,2025-10-18 07:00:00,Referral,Brand Awareness,tp_432911,0,0.0
user_0471,2025-10-15 00:00:00,SOCIAL media,Loyalty Rewards,tp_639703,0,0.0
user_0017,2025-09-13 23:00:00,Affiliate, Brand Awareness ,tp_962403,0,0.0
user_0449,2025-09-16 16:00:00,Social Media,Brand Awareness,tp_759480,0,0.0
